t,s_z(t),v_z(t),p_z(t),L(t)
1.684023,2.122559E-16,0,0,0
1.685023,2.122559E-16,0,0,0
1.686023,2.122559E-16,0,0,0
1.687023,2.122559E-16,0,0,0
1.688023,2.122559E-16,0,0,0
1.689023,2.122559E-16,0,0,0
1.690023,2.122559E-16,0,0,0
1.691023,2.122559E-16,0,0,0
1.692023,2.122559E-16,0,0,0
1.693023,2.122559E-16,0,0,0
1.694023,2.122559E-16,0,0,0
1.695023,2.122559E-16,0,0,0
1.696023,2.122559E-16,0,0,0
1.697023,2.122559E-16,0,0,0
1.698023,2.122559E-16,0,0,0
1.699023,2.122559E-16,0,0,0
1.700023,2.122559E-16,0,0,0
1.701023,2.122559E-16,0,0,0
1.702024,2.122559E-16,0,0,0
1.703024,2.122559E-16,0,0,0
1.704024,2.122559E-16,0,0,0
1.705024,2.122559E-16,0,0,0
1.706024,2.122559E-16,0,0,0
1.707024,2.122559E-16,0,0,0
1.708024,2.122559E-16,0,0,0
1.709024,2.122559E-16,0,0,0
1.710024,2.122559E-16,0,0,0
1.711024,2.122559E-16,0,0,0
1.712024,2.122559E-16,0,0,0
1.713024,2.122559E-16,0,0,0
1.714024,2.122559E-16,0,0,0
1.715024,2.122559E-16,0,0,0
1.716024,2.122559E-16,0,0,0
1.717024,2.122559E-16,0,0,0
1.718024,2.122559E-16,0,0,0
1.719024,2.122559E-16,0,0,0
1.720024,2.122559E-16,0,0,0
1.721024,2.122559E-16,0,0,0
1.722024,2.122559E-16,0,0,0
1.723024,2.122559E-16,0,0,0
1.724025,2.122559E-16,0,0,0
1.725025,2.122559E-16,0,0,0
1.726025,2.122559E-16,0,0,0
1.727025,2.122559E-16,0,0,0
1.728025,2.122559E-16,0,0,0
1.729025,2.122559E-16,0,0,0
1.730025,2.122559E-16,0,0,0
1.731025,2.122559E-16,0,0,0
1.732025,2.122559E-16,0,0,0
1.733025,2.122559E-16,0,0,0
1.734025,2.122559E-16,0,0,0
1.735025,2.122559E-16,0,0,0
1.736025,2.122559E-16,0,0,0
1.737025,2.122559E-16,0,0,0
1.738025,2.122559E-16,0,0,0
1.739025,2.122559E-16,0,0,0
1.740025,2.122559E-16,0,0,0
1.741025,2.122559E-16,0,0,0
1.742025,2.122559E-16,0,0,0
1.743025,2.122559E-16,0,0,0
1.744025,2.122559E-16,0,0,0
1.745026,2.122559E-16,0,0,0
1.746026,2.122559E-16,0,0,0
1.747026,2.122559E-16,0,0,0
1.748026,2.122559E-16,0,0,0
1.749026,2.122559E-16,0,0,0
1.750026,2.122559E-16,0,0,0
1.751026,2.122559E-16,0,0,0
1.752026,2.122559E-16,0,0,0
1.753026,2.122559E-16,0,0,0
1.754026,2.122559E-16,0,0,0
1.755026,2.122559E-16,0,0,0
1.756026,2.122559E-16,0,0,0
1.757026,2.122559E-16,0,0,0
1.758026,2.122559E-16,0,0,0
1.759026,2.122559E-16,0,0,0
1.760026,2.122559E-16,0,0,0
1.761026,2.122559E-16,0,0,0
1.762026,2.122559E-16,0,0,0
1.763026,2.122559E-16,0,0,0
1.764026,2.122559E-16,0,0,0
1.765026,2.122559E-16,0,0,0
1.766026,2.122559E-16,0,0,0
1.767027,2.122559E-16,0,0,0
1.768027,2.122559E-16,0,0,0
1.769027,2.122559E-16,0,0,0
1.770027,2.122559E-16,0,0,0
1.771027,2.122559E-16,0,0,0
1.772027,2.122559E-16,0,0,0
1.773027,2.122559E-16,0,0,0
1.774027,2.122559E-16,0,0,0
1.775027,2.122559E-16,0,0,0
1.776027,2.122559E-16,0,0,0
1.777027,2.122559E-16,0,0,0
1.778027,2.122559E-16,0,0,0
1.779027,2.122559E-16,0,0,0
1.780027,2.122559E-16,0,0,0
1.781027,2.122559E-16,0,0,0
1.782027,2.122559E-16,0,0,0
1.783027,2.122559E-16,0,0,0
1.784027,2.122559E-16,0,0,0
1.785027,2.122559E-16,0,0,0
1.786027,2.122559E-16,0,0,0
1.787027,2.122559E-16,0,0,0
1.788028,2.122559E-16,0,0,0
1.789028,2.122559E-16,0,0,0
1.790028,2.122559E-16,0,0,0
1.791028,2.122559E-16,0,0,0
1.792028,2.122559E-16,0,0,0
1.793028,2.122559E-16,0,0,0
1.794028,2.122559E-16,0,0,0
1.795028,2.122559E-16,0,0,0
1.796028,2.122559E-16,0,0,0
1.797028,2.122559E-16,0,0,0
1.798028,2.122559E-16,0,0,0
1.799028,2.122559E-16,0,0,0
1.800028,2.122559E-16,0,0,0
1.801028,2.122559E-16,0,0,0
1.802028,2.122559E-16,0,0,0
1.803028,2.122559E-16,0,0,0
1.804028,2.122559E-16,0,0,0
1.805028,2.122559E-16,0,0,0
1.806028,2.122559E-16,0,0,0
1.807028,2.122559E-16,0,0,0
1.808028,2.122559E-16,0,0,0
1.809029,2.122559E-16,0,0,0
1.810029,2.122559E-16,0,0,0
1.811029,2.122559E-16,0,0,0
1.812029,2.122559E-16,0,0,0
1.813029,2.122559E-16,0,0,0
1.814029,2.122559E-16,0,0,0
1.815029,2.122559E-16,0,0,0
1.816029,2.122559E-16,0,0,0
1.817029,2.122559E-16,0,0,0
1.818029,2.122559E-16,0,0,0
1.819029,2.122559E-16,0,0,0
1.820029,2.122559E-16,0,0,0
1.821029,2.122559E-16,0,0,0
1.822029,2.122559E-16,0,0,0
1.823029,2.122559E-16,0,0,0
1.824029,2.122559E-16,0,0,0
1.825029,2.122559E-16,0,0,0
1.826029,2.122559E-16,0,0,0
1.827029,2.122559E-16,0,0,0
1.828029,2.122559E-16,0,0,0
1.829029,2.122559E-16,0,0,0
1.830029,2.122559E-16,0,0,0
1.83103,2.122559E-16,0,0,0
1.83203,2.122559E-16,0,0,0
1.83303,2.122559E-16,0,0,0
1.83403,2.122559E-16,0,0,0
1.83503,2.122559E-16,0,0,0
1.83603,2.122559E-16,0,0,0
1.83703,2.122559E-16,0,0,0
1.83803,2.122559E-16,0,0,0
1.83903,2.122559E-16,0,0,0
1.84003,2.122559E-16,0,0,0
1.84103,2.122559E-16,0,0,0
1.84203,2.122559E-16,0,0,0
1.84303,2.122559E-16,0,0,0
1.84403,2.122559E-16,0,0,0
1.84503,2.122559E-16,0,0,0
1.84603,2.122559E-16,0,0,0
1.84703,2.122559E-16,0,0,0
1.84803,2.122559E-16,0,0,0
1.84903,2.122559E-16,0,0,0
1.85003,2.122559E-16,0,0,0
1.85103,2.122559E-16,0,0,0
1.852031,2.122559E-16,0,0,0
1.853031,2.122559E-16,0,0,0
1.854031,2.122559E-16,0,0,0
1.855031,2.122559E-16,0,0,0
1.856031,2.122559E-16,0,0,0
1.857031,2.122559E-16,0,0,0
1.858031,2.122559E-16,0,0,0
1.859031,2.122559E-16,0,0,0
1.860031,2.122559E-16,0,0,0
1.861031,2.122559E-16,0,0,0
1.862031,2.122559E-16,0,0,0
1.863031,2.122559E-16,0,0,0
1.864031,2.122559E-16,0,0,0
1.865031,2.122559E-16,0,0,0
1.866031,2.122559E-16,0,0,0
1.867031,2.122559E-16,0,0,0
1.868031,2.122559E-16,0,0,0
1.869031,2.122559E-16,0,0,0
1.870031,2.122559E-16,0,0,0
1.871031,2.122559E-16,0,0,0
1.872031,2.122559E-16,0,0,0
1.873031,2.122559E-16,0,0,0
1.874032,2.122559E-16,0,0,0
1.875032,2.122559E-16,0,0,0
1.876032,2.122559E-16,0,0,0
1.877032,2.122559E-16,0,0,0
1.878032,2.122559E-16,0,0,0
1.879032,2.122559E-16,0,0,0
1.880032,2.122559E-16,0,0,0
1.881032,2.122559E-16,0,0,0
1.882032,2.122559E-16,0,0,0
1.883032,2.122559E-16,0,0,0
1.884032,2.122559E-16,0,0,0
1.885032,2.122559E-16,0,0,0
1.886032,2.122559E-16,0,0,0
1.887032,2.122559E-16,0,0,0
1.888032,2.122559E-16,0,0,0
1.889032,2.122559E-16,0,0,0
1.890032,2.122559E-16,0,0,0
1.891032,2.122559E-16,0,0,0
1.892032,2.122559E-16,0,0,0
1.893032,2.122559E-16,0,0,0
1.894032,2.122559E-16,0,0,0
1.895033,2.122559E-16,0,0,0
1.896033,2.122559E-16,0,0,0
1.897033,2.122559E-16,0,0,0
1.898033,2.122559E-16,0,0,0
1.899033,2.122559E-16,0,0,0
1.900033,2.122559E-16,0,0,0
1.901033,2.122559E-16,0,0,0
1.902033,2.122559E-16,0,0,0
1.903033,2.122559E-16,0,0,0
1.904033,2.122559E-16,0,0,0
1.905033,2.122559E-16,0,0,0
1.906033,2.122559E-16,0,0,0
1.907033,2.122559E-16,0,0,0
1.908033,2.122559E-16,0,0,0
1.909033,2.122559E-16,0,0,0
1.910033,2.122559E-16,0,0,0
1.911033,2.122559E-16,0,0,0
1.912033,2.122559E-16,0,0,0
1.913033,2.122559E-16,0,0,0
1.914033,2.122559E-16,0,0,0
1.915033,2.122559E-16,0,0,0
1.916034,2.122559E-16,0,0,0
1.917034,2.122559E-16,0,0,0
1.918034,2.122559E-16,0,0,0
1.919034,2.122559E-16,0,0,0
1.920034,2.122559E-16,0,0,0
1.921034,2.122559E-16,0,0,0
1.922034,2.122559E-16,0,0,0
1.923034,2.122559E-16,0,0,0
1.924034,2.122559E-16,0,0,0
1.925034,2.122559E-16,0,0,0
1.926034,2.122559E-16,0,0,0
1.927034,2.122559E-16,0,0,0
1.928034,2.122559E-16,0,0,0
1.929034,2.122559E-16,0,0,0
1.930034,2.122559E-16,0,0,0
1.931034,2.122559E-16,0,0,0
1.932034,2.122559E-16,0,0,0
1.933034,2.122559E-16,0,0,0
1.934034,2.122559E-16,0,0,0
1.935034,2.122559E-16,0,0,0
1.936034,2.122559E-16,0,0,0
1.937034,2.122559E-16,0,0,0
1.938035,2.122559E-16,0,0,0
1.939035,2.122559E-16,0,0,0
1.940035,2.122559E-16,0,0,0
1.941035,2.122559E-16,0,0,0
1.942035,2.122559E-16,0,0,0
1.943035,2.122559E-16,0,0,0
1.944035,2.122559E-16,0,0,0
1.945035,2.122559E-16,0,0,0
1.946035,2.122559E-16,0,0,0
1.947035,2.122559E-16,0,0,0
1.948035,2.122559E-16,0,0,0
1.949035,2.122559E-16,0,0,0
1.950035,2.122559E-16,0,0,0
1.951035,2.122559E-16,0,0,0
1.952035,2.122559E-16,0,0,0
1.953035,2.122559E-16,0,0,0
1.954035,2.122559E-16,0,0,0
1.955035,2.122559E-16,0,0,0
1.956035,2.122559E-16,0,0,0
1.957035,2.122559E-16,0,0,0
1.958035,2.122559E-16,0,0,0
1.959036,2.122559E-16,0,0,0
1.960036,2.122559E-16,0,0,0
1.961036,2.122559E-16,0,0,0
1.962036,2.122559E-16,0,0,0
1.963036,2.122559E-16,0,0,0
1.964036,2.122559E-16,0,0,0
1.965036,2.122559E-16,0,0,0
1.966036,2.122559E-16,0,0,0
1.967036,2.122559E-16,0,0,0
1.968036,2.122559E-16,0,0,0
1.969036,2.122559E-16,0,0,0
1.970036,2.122559E-16,0,0,0
1.971036,2.122559E-16,0,0,0
1.972036,2.122559E-16,0,0,0
1.973036,2.122559E-16,0,0,0
1.974036,2.122559E-16,0,0,0
1.975036,2.122559E-16,0,0,0
1.976036,2.122559E-16,0,0,0
1.977036,2.122559E-16,0,0,0
1.978036,2.122559E-16,0,0,0
1.979036,2.122559E-16,0,0,0
1.980036,2.122559E-16,0,0,0
1.981037,2.122559E-16,0,0,0
1.982037,2.122559E-16,0,0,0
1.983037,2.122559E-16,0,0,0
1.984037,2.122559E-16,0,0,0
1.985037,2.122559E-16,0,0,0
1.986037,2.122559E-16,0,0,0
1.987037,2.122559E-16,0,0,0
1.988037,2.122559E-16,0,0,0
1.989037,2.122559E-16,0,0,0
1.990037,2.122559E-16,0,0,0
1.991037,2.122559E-16,0,0,0
1.992037,2.122559E-16,0,0,0
1.993037,2.122559E-16,0,0,0
1.994037,2.122559E-16,0,0,0
1.995037,2.122559E-16,0,0,0
1.996037,2.122559E-16,0,0,0
1.997037,2.122559E-16,0,0,0
1.998037,2.122559E-16,0,0,0
1.999037,2.122559E-16,0,0,0
2.000037,2.122559E-16,0,0,0
2.001037,2.122559E-16,0,0,0
2.002037,2.122559E-16,0,0,0
2.003037,2.122559E-16,0,0,0
2.004037,2.122559E-16,0,0,0
2.005037,2.122559E-16,0,0,0
2.006037,2.122559E-16,0,0,0
2.007037,2.122559E-16,0,0,0
2.008037,2.122559E-16,0,0,0
2.009037,2.122559E-16,0,0,0
2.010037,2.122559E-16,0,0,0
2.011037,2.122559E-16,0,0,0
2.012037,2.122559E-16,0,0,0
2.013036,2.122559E-16,0,0,0
2.014036,2.122559E-16,0,0,0
2.015036,2.122559E-16,0,0,0
2.016036,2.122559E-16,0,0,0
2.017036,2.122559E-16,0,0,0
2.018036,2.122559E-16,0,0,0
2.019036,2.122559E-16,0,0,0
2.020036,2.122559E-16,0,0,0
2.021036,2.122559E-16,0,0,0
2.022036,2.122559E-16,0,0,0
2.023036,2.122559E-16,0,0,0
2.024036,2.122559E-16,0,0,0
2.025036,2.122559E-16,0,0,0
2.026036,2.122559E-16,0,0,0
2.027035,2.122559E-16,0,0,0
2.028035,2.122559E-16,0,0,0
2.029035,2.122559E-16,0,0,0
2.030035,2.122559E-16,0,0,0
2.031035,2.122559E-16,0,0,0
2.032035,2.122559E-16,0,0,0
2.033035,2.122559E-16,0,0,0
2.034035,2.122559E-16,0,0,0
2.035035,2.122559E-16,0,0,0
2.036035,2.122559E-16,0,0,0
2.037035,2.122559E-16,0,0,0
2.038035,2.122559E-16,0,0,0
2.039035,2.122559E-16,0,0,0
2.040035,2.122559E-16,0,0,0
2.041034,2.122559E-16,0,0,0
2.042034,2.122559E-16,0,0,0
2.043034,2.122559E-16,0,0,0
2.044034,2.122559E-16,0,0,0
2.045034,2.122559E-16,0,0,0
2.046034,2.122559E-16,0,0,0
2.047034,2.122559E-16,0,0,0
2.048034,2.122559E-16,0,0,0
2.049034,2.122559E-16,0,0,0
2.050034,2.122559E-16,0,0,0
2.051034,2.122559E-16,0,0,0
2.052034,2.122559E-16,0,0,0
2.053034,2.122559E-16,0,0,0
2.054034,2.122559E-16,0,0,0
2.055033,2.122559E-16,0,0,0
2.056033,2.122559E-16,0,0,0
2.057033,2.122559E-16,0,0,0
2.058033,2.122559E-16,0,0,0
2.059033,2.122559E-16,0,0,0
2.060033,2.122559E-16,0,0,0
2.061033,2.122559E-16,0,0,0
2.062033,2.122559E-16,0,0,0
2.063033,2.122559E-16,0,0,0
2.064033,2.122559E-16,0,0,0
2.065033,2.122559E-16,0,0,0
2.066033,2.122559E-16,0,0,0
2.067033,2.122559E-16,0,0,0
2.068033,2.122559E-16,0,0,0
2.069032,2.122559E-16,0,0,0
2.070032,2.122559E-16,0,0,0
2.071032,2.122559E-16,0,0,0
2.072032,2.122559E-16,0,0,0
2.073032,2.122559E-16,0,0,0
2.074032,2.122559E-16,0,0,0
2.075032,2.122559E-16,0,0,0
2.076032,2.122559E-16,0,0,0
2.077032,2.122559E-16,0,0,0
2.078032,2.122559E-16,0,0,0
2.079032,2.122559E-16,0,0,0
2.080032,2.122559E-16,0,0,0
2.081032,2.122559E-16,0,0,0
2.082031,2.122559E-16,0,0,0
2.083031,2.122559E-16,0,0,0
2.084031,2.122559E-16,0,0,0
2.085031,2.122559E-16,0,0,0
2.086031,2.122559E-16,0,0,0
2.087031,2.122559E-16,0,0,0
2.088031,2.122559E-16,0,0,0
2.089031,2.122559E-16,0,0,0
2.090031,2.122559E-16,0,0,0
2.091031,2.122559E-16,0,0,0
2.092031,2.122559E-16,0,0,0
2.093031,2.122559E-16,0,0,0
2.094031,2.122559E-16,0,0,0
2.095031,2.122559E-16,0,0,0
2.09603,2.122559E-16,0,0,0
2.09703,2.122559E-16,0,0,0
2.09803,2.122559E-16,0,0,0
2.09903,2.122559E-16,0,0,0
2.10003,2.122559E-16,0,0,0
2.10103,2.122559E-16,0,0,0
2.10203,2.122559E-16,0,0,0
2.10303,2.122559E-16,0,0,0
2.10403,2.122559E-16,0,0,0
2.10503,2.122559E-16,0,0,0
2.10603,2.122559E-16,0,0,0
2.10703,2.122559E-16,0,0,0
2.10803,2.122559E-16,0,0,0
2.10903,2.122559E-16,0,0,0
2.110029,2.122559E-16,0,0,0
2.111029,2.122559E-16,0,0,0
2.112029,2.122559E-16,0,0,0
2.113029,2.122559E-16,0,0,0
2.114029,2.122559E-16,0,0,0
2.115029,2.122559E-16,0,0,0
2.116029,2.122559E-16,0,0,0
2.117029,2.122559E-16,0,0,0
2.118029,2.122559E-16,0,0,0
2.119029,2.122559E-16,0,0,0
2.120029,2.122559E-16,0,0,0
2.121029,2.122559E-16,0,0,0
2.122029,2.122559E-16,0,0,0
2.123029,2.122559E-16,0,0,0
2.124028,2.122559E-16,0,0,0
2.125028,2.122559E-16,0,0,0
2.126028,2.122559E-16,0,0,0
2.127028,2.122559E-16,0,0,0
2.128028,2.122559E-16,0,0,0
2.129028,2.122559E-16,0,0,0
2.130028,2.122559E-16,0,0,0
2.131028,2.122559E-16,0,0,0
2.132028,2.122559E-16,0,0,0
2.133028,2.122559E-16,0,0,0
2.134028,2.122559E-16,0,0,0
2.135028,2.122559E-16,0,0,0
2.136028,2.122559E-16,0,0,0
2.137028,2.122559E-16,0,0,0
2.138027,2.122559E-16,0,0,0
2.139027,2.122559E-16,0,0,0
2.140027,2.122559E-16,0,0,0
2.141027,2.122559E-16,0,0,0
2.142027,2.122559E-16,0,0,0
2.143027,2.122559E-16,0,0,0
2.144027,2.122559E-16,0,0,0
2.145027,2.122559E-16,0,0,0
2.146027,2.122559E-16,0,0,0
2.147027,2.122559E-16,0,0,0
2.148027,2.122559E-16,0,0,0
2.149027,2.122559E-16,0,0,0
2.150027,2.122559E-16,0,0,0
2.151026,2.122559E-16,0,0,0
2.152026,2.122559E-16,0,0,0
2.153026,2.122559E-16,0,0,0
2.154026,2.122559E-16,0,0,0
2.155026,2.122559E-16,0,0,0
2.156026,2.122559E-16,0,0,0
2.157026,2.122559E-16,0,0,0
2.158026,2.122559E-16,0,0,0
2.159026,2.122559E-16,0,0,0
2.160026,2.122559E-16,0,0,0
2.161026,2.122559E-16,0,0,0
2.162026,2.122559E-16,0,0,0
2.163026,2.122559E-16,0,0,0
2.164026,2.122559E-16,0,0,0
2.165025,2.122559E-16,0,0,0
2.166025,2.122559E-16,0,0,0
2.167025,2.122559E-16,0,0,0
2.168025,2.122559E-16,0,0,0
2.169025,2.122559E-16,0,0,0
2.170025,2.122559E-16,0,0,0
2.171025,2.122559E-16,0,0,0
2.172025,2.122559E-16,0,0,0
2.173025,2.122559E-16,0,0,0
2.174025,2.122559E-16,0,0,0
2.175025,2.122559E-16,0,0,0
2.176025,2.122559E-16,0,0,0
2.177025,2.122559E-16,0,0,0
2.178025,2.122559E-16,0,0,0
2.179024,2.122559E-16,0,0,0
2.180024,2.122559E-16,0,0,0
2.181024,2.122559E-16,0,0,0
2.182024,2.122559E-16,0,0,0
2.183024,2.122559E-16,0,0,0
2.184024,2.122559E-16,0,0,0
2.185024,2.122559E-16,0,0,0
2.186024,2.122559E-16,0,0,0
2.187024,2.122559E-16,0,0,0
2.188024,2.122559E-16,0,0,0
2.189024,2.122559E-16,0,0,0
2.190024,2.122559E-16,0,0,0
2.191024,2.122559E-16,0,0,0
2.192024,2.122559E-16,0,0,0
2.193023,2.122559E-16,0,0,0
2.194023,2.122559E-16,0,0,0
2.195023,2.122559E-16,0,0,0
2.196023,2.122559E-16,0,0,0
2.197023,2.122559E-16,0,0,0
2.198023,2.122559E-16,0,0,0
2.199023,2.122559E-16,0,0,0
2.200023,2.122559E-16,0,0,0
2.201023,2.122559E-16,0,0,0
2.202023,2.122559E-16,0,0,0
2.203023,2.122559E-16,0,0,0
2.204023,2.122559E-16,0,0,0
2.205023,2.122559E-16,0,0,0
2.206023,2.122559E-16,0,0,0
2.207022,2.122559E-16,0,0,0
2.208022,2.122559E-16,0,0,0
2.209022,2.122559E-16,0,0,0
2.210022,2.122559E-16,0,0,0
2.211022,2.122559E-16,0,0,0
2.212022,2.122559E-16,0,0,0
2.213022,2.122559E-16,0,0,0
2.214022,2.122559E-16,0,0,0
2.215022,2.122559E-16,0,0,0
2.216022,2.122559E-16,0,0,0
2.217022,2.122559E-16,0,0,0
2.218022,2.122559E-16,0,0,0
2.219022,2.122559E-16,0,0,0
2.220021,2.122559E-16,0,0,0
2.221021,2.122559E-16,0,0,0
2.222021,2.122559E-16,0,0,0
2.223021,2.122559E-16,0,0,0
2.224021,2.122559E-16,0,0,0
2.225021,2.122559E-16,0,0,0
2.226021,2.122559E-16,0,0,0
2.227021,2.122559E-16,0,0,0
2.228021,2.122559E-16,0,0,0
2.229021,2.122559E-16,0,0,0
2.230021,2.122559E-16,0,0,0
2.231021,2.122559E-16,0,0,0
2.232021,2.122559E-16,0,0,0
2.233021,2.122559E-16,0,0,0
2.23402,2.122559E-16,0,0,0
2.23502,2.122559E-16,0,0,0
2.23602,2.122559E-16,0,0,0
2.23702,2.122559E-16,0,0,0
2.23802,2.122559E-16,0,0,0
2.23902,2.122559E-16,0,0,0
2.24002,2.122559E-16,0,0,0
2.24102,2.122559E-16,0,0,0
2.24202,2.122559E-16,0,0,0
2.24302,2.122559E-16,0,0,0
2.24402,2.122559E-16,0,0,0
2.24502,2.122559E-16,0,0,0
2.24602,2.122559E-16,0,0,0
2.24702,2.122559E-16,0,0,0
2.248019,2.122559E-16,0,0,0
2.249019,2.122559E-16,0,0,0
2.250019,2.122559E-16,0,0,0
2.251019,2.122559E-16,0,0,0
2.252019,2.122559E-16,0,0,0
2.253019,2.122559E-16,0,0,0
2.254019,2.122559E-16,0,0,0
2.255019,2.122559E-16,0,0,0
2.256019,2.122559E-16,0,0,0
2.257019,2.122559E-16,0,0,0
2.258019,2.122559E-16,0,0,0
2.259019,2.122559E-16,0,0,0
2.260019,2.122559E-16,0,0,0
2.261019,2.122559E-16,0,0,0
2.262018,2.122559E-16,0,0,0
2.263018,2.122559E-16,0,0,0
2.264018,2.122559E-16,0,0,0
2.265018,2.122559E-16,0,0,0
2.266018,2.122559E-16,0,0,0
2.267018,2.122559E-16,0,0,0
2.268018,2.122559E-16,0,0,0
2.269018,2.122559E-16,0,0,0
2.270018,2.122559E-16,0,0,0
2.271018,2.122559E-16,0,0,0
2.272018,2.122559E-16,0,0,0
2.273018,2.122559E-16,0,0,0
2.274018,2.122559E-16,0,0,0
2.275017,2.122559E-16,0,0,0
2.276017,2.122559E-16,0,0,0
2.277017,2.122559E-16,0,0,0
2.278017,2.122559E-16,0,0,0
2.279017,2.122559E-16,0,0,0
2.280017,2.122559E-16,0,0,0
2.281017,2.122559E-16,0,0,0
2.282017,2.122559E-16,0,0,0
2.283017,2.122559E-16,0,0,0
2.284017,2.122559E-16,0,0,0
2.285017,2.122559E-16,0,0,0
2.286017,2.122559E-16,0,0,0
2.287017,2.122559E-16,0,0,0
2.288017,2.122559E-16,0,0,0
2.289016,2.122559E-16,0,0,0
2.290016,2.122559E-16,0,0,0
2.291016,2.122559E-16,0,0,0
2.292016,2.122559E-16,0,0,0
2.293016,2.122559E-16,0,0,0
2.294016,2.122559E-16,0,0,0
2.295016,2.122559E-16,0,0,0
2.296016,2.122559E-16,0,0,0
2.297016,2.122559E-16,0,0,0
2.298016,2.122559E-16,0,0,0
2.299016,2.122559E-16,0,0,0
2.300016,2.122559E-16,0,0,0
2.301016,2.122559E-16,0,0,0
2.302016,2.122559E-16,0,0,0
2.303015,2.122559E-16,0,0,0
2.304015,2.122559E-16,0,0,0
2.305015,2.122559E-16,0,0,0
2.306015,2.122559E-16,0,0,0
2.307015,2.122559E-16,0,0,0
2.308015,2.122559E-16,0,0,0
2.309015,2.122559E-16,0,0,0
2.310015,2.122559E-16,0,0,0
2.311015,2.122559E-16,0,0,0
2.312015,2.122559E-16,0,0,0
2.313015,2.122559E-16,0,0,0
2.314015,2.122559E-16,0,0,0
2.315015,2.122559E-16,0,0,0
2.316015,2.122559E-16,0,0,0
2.317014,2.122559E-16,0,0,0
2.318014,2.122559E-16,0,0,0
2.319014,2.122559E-16,0,0,0
2.320014,2.122559E-16,0,0,0
2.321014,2.122559E-16,0,0,0
2.322014,2.122559E-16,0,0,0
2.323014,2.122559E-16,0,0,0
2.324014,2.122559E-16,0,0,0
2.325014,2.122559E-16,0,0,0
2.326014,2.122559E-16,0,0,0
2.327014,2.122559E-16,0,0,0
2.328014,2.122559E-16,0,0,0
2.329014,2.122559E-16,0,0,0
2.330014,2.122559E-16,0,0,0
2.331013,2.122559E-16,0,0,0
2.332013,2.122559E-16,0,0,0
2.333013,2.122559E-16,0,0,0
2.334013,2.122559E-16,0,0,0
2.335013,2.122559E-16,0,0,0
2.336013,2.122559E-16,0,0,0
2.337013,2.122559E-16,0,0,0
2.338013,2.122559E-16,0,0,0
2.339013,2.122559E-16,0,0,0
2.340013,2.122559E-16,0,0,0
2.341013,2.122559E-16,0,0,0
2.342013,2.122559E-16,0,0,0
2.343013,2.122559E-16,0,0,0
2.344012,2.122559E-16,0,0,0
2.345012,2.122559E-16,0,0,0
2.346012,2.122559E-16,0,0,0
2.347012,2.122559E-16,0,0,0
2.348012,2.122559E-16,0,0,0
2.349012,2.122559E-16,0,0,0
2.350012,2.122559E-16,0,0,0
2.351012,2.122559E-16,0,0,0
2.352012,2.122559E-16,0,0,0
2.353012,2.122559E-16,0,0,0
2.354012,2.122559E-16,0,0,0
2.355012,2.122559E-16,0,0,0
2.356012,2.122559E-16,0,0,0
2.357012,2.122559E-16,0,0,0
2.358011,2.122559E-16,0,0,0
2.359011,2.122559E-16,0,0,0
2.360011,2.122559E-16,0,0,0
2.361011,2.122559E-16,0,0,0
2.362011,2.122559E-16,0,0,0
2.363011,2.122559E-16,0,0,0
2.364011,2.122559E-16,0,0,0
2.365011,2.122559E-16,0,0,0
2.366011,2.122559E-16,0,0,0
2.367011,2.122559E-16,0,0,0
2.368011,2.122559E-16,0,0,0
2.369011,2.122559E-16,0,0,0
2.370011,2.122559E-16,0,0,0
2.371011,2.122559E-16,0,0,0
2.37201,2.122559E-16,0,0,0
2.37301,2.122559E-16,0,0,0
2.37401,2.122559E-16,0,0,0
2.37501,2.122559E-16,0,0,0
2.37601,2.122559E-16,0,0,0
2.37701,2.122559E-16,0,0,0
2.37801,2.122559E-16,0,0,0
2.37901,2.122559E-16,0,0,0
2.38001,2.122559E-16,0,0,0
2.38101,2.122559E-16,0,0,0
2.38201,2.122559E-16,0,0,0
2.38301,2.122559E-16,0,0,0
2.38401,2.122559E-16,0,0,0
2.38501,2.122559E-16,0,0,0
2.386009,2.122559E-16,0,0,0
2.387009,2.122559E-16,0,0,0
2.388009,2.122559E-16,0,0,0
2.389009,2.122559E-16,0,0,0
2.390009,2.122559E-16,0,0,0
2.391009,2.122559E-16,0,0,0
2.392009,2.122559E-16,0,0,0
2.393009,2.122559E-16,0,0,0
2.394009,2.122559E-16,0,0,0
2.395009,2.122559E-16,0,0,0
2.396009,2.122559E-16,0,0,0
2.397009,2.122559E-16,0,0,0
2.398009,2.122559E-16,0,0,0
2.399009,2.122559E-16,0,0,0
2.400008,2.122559E-16,0,0,0
2.401008,2.122559E-16,0,0,0
2.402008,2.122559E-16,0,0,0
2.403008,2.122559E-16,0,0,0
2.404008,2.122559E-16,0,0,0
2.405008,2.122559E-16,0,0,0
2.406008,2.122559E-16,0,0,0
2.407008,2.122559E-16,0,0,0
2.408008,2.122559E-16,0,0,0
2.409008,2.122559E-16,0,0,0
2.410008,2.122559E-16,0,0,0
2.411008,2.122559E-16,0,0,0
2.412008,2.122559E-16,0,0,0
2.413007,2.122559E-16,0,0,0
2.414007,2.122559E-16,0,0,0
2.415007,2.122559E-16,0,0,0
2.416007,2.122559E-16,0,0,0
2.417007,2.122559E-16,0,0,0
2.418007,2.122559E-16,0,0,0
